Source,Target,Type,Id,Label,Weight,capacity,distance
27,54,Directed,1754,,1,0.170875,7.301131
27,28,Directed,1728,,1,0.001109,7.0147
27,57,Directed,1757,,1,-0.109418,6.716064
27,58,Directed,1758,,1,-0.109418,6.716064
27,63,Directed,1763,,1,-0.109418,6.716064
27,1,Directed,1702,,1,-0.04441,6.403516
27,2,Directed,1703,,1,-0.04441,6.403516
27,10,Directed,1711,,1,-0.04441,6.403516
27,15,Directed,1716,,1,-0.04441,6.403516
27,17,Directed,1718,,1,-0.04441,6.403516
27,23,Directed,1724,,1,-0.04441,6.403516
27,39,Directed,1739,,1,-0.231339,6.074909
27,41,Directed,1741,,1,-0.231339,6.074909
27,32,Directed,1732,,1,-0.231339,6.074908
27,46,Directed,1746,,1,-0.231339,6.074908
27,50,Directed,1750,,1,-0.231339,6.074908
27,53,Directed,1753,,1,-0.231339,6.074908
27,24,Directed,1725,,1,-0.121643,5.727479
27,29,Directed,1729,,1,-0.121643,5.727479
27,30,Directed,1730,,1,-0.121643,5.727479
27,7,Directed,1708,,1,-0.304961,4.960142
27,9,Directed,1710,,1,-0.304961,4.960142
27,18,Directed,1719,,1,-0.304961,4.960142
27,33,Directed,1733,,1,-0.495055,4.527969
27,34,Directed,1734,,1,-0.495055,4.527969
27,42,Directed,1742,,1,-0.495055,4.527969
27,47,Directed,1747,,1,-0.495055,4.527969
27,49,Directed,1749,,1,-0.495055,4.527969
27,55,Directed,1755,,1,-0.495055,4.527969
27,25,Directed,1726,,1,-0.896093,4.049939
27,26,Directed,1727,,1,-0.896093,4.049939
27,31,Directed,1731,,1,-0.896093,4.049939
27,59,Directed,1759,,1,-1.368367,3.50735
27,3,Directed,1704,,1,-3.466065,2.863739
27,11,Directed,1712,,1,-3.466065,2.863739
27,19,Directed,1720,,1,-3.466065,2.863739
27,35,Directed,1735,,1,-7.551904,2.02497
27,43,Directed,1743,,1,-7.551904,2.02497
27,51,Directed,1751,,1,-7.551904,2.024969
28,27,Directed,1791,,1,0.001109,7.0147
28,39,Directed,1802,,1,-0.231339,6.074909
28,35,Directed,1798,,1,-0.231339,6.074908
28,41,Directed,1804,,1,-0.231339,6.074908
28,43,Directed,1806,,1,-0.231339,6.074908
28,50,Directed,1813,,1,-0.231339,6.074908
28,51,Directed,1814,,1,-0.231339,6.074908
28,25,Directed,1789,,1,-0.121643,5.727479
28,26,Directed,1790,,1,-0.121643,5.727479
28,31,Directed,1794,,1,-0.121643,5.727479
28,0,Directed,1764,,1,-0.304961,4.960142
28,1,Directed,1765,,1,-0.304961,4.960142
28,2,Directed,1766,,1,-0.304961,4.960142
28,3,Directed,1767,,1,-0.304961,4.960142
28,10,Directed,1774,,1,-0.304961,4.960142
28,11,Directed,1775,,1,-0.304961,4.960142
28,14,Directed,1778,,1,-0.304961,4.960142
28,15,Directed,1779,,1,-0.304961,4.960142
28,17,Directed,1781,,1,-0.304961,4.960142
28,19,Directed,1783,,1,-0.304961,4.960142
28,21,Directed,1785,,1,-0.304961,4.960142
28,23,Directed,1787,,1,-0.304961,4.960142
28,33,Directed,1796,,1,-0.495055,4.527969
28,34,Directed,1797,,1,-0.495055,4.527969
28,37,Directed,1800,,1,-0.495055,4.527969
28,38,Directed,1801,,1,-0.495055,4.527969
28,40,Directed,1803,,1,-0.495055,4.527969
28,42,Directed,1805,,1,-0.495055,4.527969
28,45,Directed,1808,,1,-0.495055,4.527969
28,47,Directed,1810,,1,-0.495055,4.527969
28,48,Directed,1811,,1,-0.495055,4.527969
28,49,Directed,1812,,1,-0.495055,4.527969
28,54,Directed,1817,,1,-0.495055,4.527969
28,55,Directed,1818,,1,-0.495055,4.527969
28,24,Directed,1788,,1,-0.896093,4.049939
28,29,Directed,1792,,1,-0.896093,4.049939
28,30,Directed,1793,,1,-0.896093,4.049939
28,56,Directed,1819,,1,-1.368367,3.50735
28,57,Directed,1820,,1,-1.368367,3.50735
28,58,Directed,1821,,1,-1.368367,3.50735
28,59,Directed,1822,,1,-1.368367,3.50735
28,60,Directed,1823,,1,-1.368367,3.50735
28,61,Directed,1824,,1,-1.368367,3.50735
28,62,Directed,1825,,1,-1.368367,3.50735
28,63,Directed,1826,,1,-1.368367,3.50735
28,4,Directed,1768,,1,-3.466065,2.863739
28,5,Directed,1769,,1,-3.466065,2.863739
28,6,Directed,1770,,1,-3.466065,2.863739
28,7,Directed,1771,,1,-3.466065,2.863739
28,8,Directed,1772,,1,-3.466065,2.863739
28,9,Directed,1773,,1,-3.466065,2.863739
28,12,Directed,1776,,1,-3.466065,2.863739
28,13,Directed,1777,,1,-3.466065,2.863739
28,16,Directed,1780,,1,-3.466065,2.863739
28,18,Directed,1782,,1,-3.466065,2.863739
28,20,Directed,1784,,1,-3.466065,2.863739
28,22,Directed,1786,,1,-3.466065,2.863739
28,36,Directed,1799,,1,-7.551904,2.02497
28,44,Directed,1807,,1,-7.551904,2.02497
28,46,Directed,1809,,1,-7.551904,2.02497
28,52,Directed,1815,,1,-7.551904,2.02497
28,32,Directed,1795,,1,-7.551904,2.024969
28,53,Directed,1816,,1,-7.551904,2.024969
29,50,Directed,1876,,1,1.394329,8.349163
29,0,Directed,1827,,1,0.053783,7.576742
29,2,Directed,1829,,1,0.053783,7.576742
29,10,Directed,1837,,1,0.053783,7.576742
29,14,Directed,1841,,1,0.053783,7.576742
29,48,Directed,1874,,1,0.170875,7.301131
29,54,Directed,1880,,1,0.170875,7.301131
29,26,Directed,1853,,1,0.001109,7.0147
29,56,Directed,1882,,1,-0.109418,6.716064
29,58,Directed,1884,,1,-0.109418,6.716064
29,60,Directed,1886,,1,-0.109418,6.716064
29,62,Directed,1888,,1,-0.109418,6.716064
29,4,Directed,1831,,1,-0.04441,6.403516
29,6,Directed,1833,,1,-0.04441,6.403516
29,8,Directed,1835,,1,-0.04441,6.403516
29,12,Directed,1839,,1,-0.04441,6.403516
29,34,Directed,1860,,1,-0.231339,6.074908
29,38,Directed,1864,,1,-0.231339,6.074908
29,40,Directed,1866,,1,-0.231339,6.074908
29,42,Directed,1868,,1,-0.231339,6.074908
29,51,Directed,1877,,1,-0.231339,6.074908
29,52,Directed,1878,,1,-0.231339,6.074908
29,24,Directed,1851,,1,-0.121643,5.727479
29,27,Directed,1854,,1,-0.121643,5.727479
29,30,Directed,1856,,1,-0.121643,5.727479
29,1,Directed,1828,,1,-0.304961,4.960142
29,3,Directed,1830,,1,-0.304961,4.960142
29,11,Directed,1838,,1,-0.304961,4.960142
29,15,Directed,1842,,1,-0.304961,4.960142
29,16,Directed,1843,,1,-0.304961,4.960142
29,18,Directed,1845,,1,-0.304961,4.960142
29,20,Directed,1847,,1,-0.304961,4.960142
29,22,Directed,1849,,1,-0.304961,4.960142
29,32,Directed,1858,,1,-0.495055,4.527969
29,35,Directed,1861,,1,-0.495055,4.527969
29,36,Directed,1862,,1,-0.495055,4.527969
29,39,Directed,1865,,1,-0.495055,4.527969
29,41,Directed,1867,,1,-0.495055,4.527969
29,43,Directed,1869,,1,-0.495055,4.527969
29,44,Directed,1870,,1,-0.495055,4.527969
29,46,Directed,1872,,1,-0.495055,4.527969
29,49,Directed,1875,,1,-0.495055,4.527969
29,55,Directed,1881,,1,-0.495055,4.527969
29,25,Directed,1852,,1,-0.896093,4.049939
29,28,Directed,1855,,1,-0.896093,4.049939
29,31,Directed,1857,,1,-0.896093,4.049939
29,57,Directed,1883,,1,-1.368367,3.50735
29,59,Directed,1885,,1,-1.368367,3.50735
29,61,Directed,1887,,1,-1.368367,3.50735
29,63,Directed,1889,,1,-1.368367,3.50735
29,5,Directed,1832,,1,-3.466065,2.863739
29,7,Directed,1834,,1,-3.466065,2.863739
29,9,Directed,1836,,1,-3.466065,2.863739
29,13,Directed,1840,,1,-3.466065,2.863739
29,17,Directed,1844,,1,-3.466065,2.863739
29,19,Directed,1846,,1,-3.466065,2.863739
29,21,Directed,1848,,1,-3.466065,2.863739
29,23,Directed,1850,,1,-3.466065,2.863739
29,37,Directed,1863,,1,-7.551904,2.02497
29,45,Directed,1871,,1,-7.551904,2.02497
29,47,Directed,1873,,1,-7.551904,2.02497
29,33,Directed,1859,,1,-7.551904,2.024969
29,53,Directed,1879,,1,-7.551904,2.024969
30,41,Directed,1930,,1,1.394329,8.349163
30,0,Directed,1890,,1,0.053783,7.576742
30,1,Directed,1891,,1,0.053783,7.576742
30,17,Directed,1907,,1,0.053783,7.576742
30,21,Directed,1911,,1,0.053783,7.576742
30,40,Directed,1929,,1,0.170875,7.301131
30,45,Directed,1934,,1,0.170875,7.301131
30,25,Directed,1915,,1,0.001109,7.0147
30,56,Directed,1945,,1,-0.109418,6.716064
30,57,Directed,1946,,1,-0.109418,6.716064
30,60,Directed,1949,,1,-0.109418,6.716064
30,61,Directed,1950,,1,-0.109418,6.716064
30,4,Directed,1894,,1,-0.04441,6.403516
30,5,Directed,1895,,1,-0.04441,6.403516
30,16,Directed,1906,,1,-0.04441,6.403516
30,20,Directed,1910,,1,-0.04441,6.403516
30,33,Directed,1922,,1,-0.231339,6.074909
30,37,Directed,1926,,1,-0.231339,6.074909
30,44,Directed,1933,,1,-0.231339,6.074909
30,48,Directed,1937,,1,-0.231339,6.074909
30,49,Directed,1938,,1,-0.231339,6.074909
30,43,Directed,1932,,1,-0.231339,6.074908
30,24,Directed,1914,,1,-0.121643,5.727479
30,27,Directed,1917,,1,-0.121643,5.727479
30,29,Directed,1919,,1,-0.121643,5.727479
30,2,Directed,1892,,1,-0.304961,4.960142
30,3,Directed,1893,,1,-0.304961,4.960142
30,8,Directed,1898,,1,-0.304961,4.960142
30,9,Directed,1899,,1,-0.304961,4.960142
30,12,Directed,1902,,1,-0.304961,4.960142
30,13,Directed,1903,,1,-0.304961,4.960142
30,19,Directed,1909,,1,-0.304961,4.960142
30,23,Directed,1913,,1,-0.304961,4.960142
30,32,Directed,1921,,1,-0.495055,4.527969
30,35,Directed,1924,,1,-0.495055,4.527969
30,36,Directed,1925,,1,-0.495055,4.527969
30,39,Directed,1928,,1,-0.495055,4.527969
30,42,Directed,1931,,1,-0.495055,4.527969
30,47,Directed,1936,,1,-0.495055,4.527969
30,50,Directed,1939,,1,-0.495055,4.527969
30,51,Directed,1940,,1,-0.495055,4.527969
30,52,Directed,1941,,1,-0.495055,4.527969
30,53,Directed,1942,,1,-0.495055,4.527969
30,26,Directed,1916,,1,-0.896093,4.049939
30,28,Directed,1918,,1,-0.896093,4.049939
30,31,Directed,1920,,1,-0.896093,4.049939
30,58,Directed,1947,,1,-1.368367,3.50735
30,59,Directed,1948,,1,-1.368367,3.50735
30,62,Directed,1951,,1,-1.368367,3.50735
30,63,Directed,1952,,1,-1.368367,3.50735
30,6,Directed,1896,,1,-3.466065,2.863739
30,7,Directed,1897,,1,-3.466065,2.863739
30,10,Directed,1900,,1,-3.466065,2.863739
30,11,Directed,1901,,1,-3.466065,2.863739
30,14,Directed,1904,,1,-3.466065,2.863739
30,15,Directed,1905,,1,-3.466065,2.863739
30,18,Directed,1908,,1,-3.466065,2.863739
30,22,Directed,1912,,1,-3.466065,2.863739
30,34,Directed,1923,,1,-7.551904,2.02497
30,38,Directed,1927,,1,-7.551904,2.02497
30,46,Directed,1935,,1,-7.551904,2.02497
30,54,Directed,1943,,1,-7.551904,2.02497
30,55,Directed,1944,,1,-7.551904,2.02497
31,0,Directed,1953,,1,0.689635,9.497949
31,56,Directed,2008,,1,2.384348,8.826637
31,60,Directed,2012,,1,2.384348,8.826637
31,4,Directed,1957,,1,0.264571,8.591218
31,40,Directed,1992,,1,1.394329,8.349163
31,48,Directed,2000,,1,1.394329,8.349163
31,1,Directed,1954,,1,0.053783,7.576742
31,2,Directed,1955,,1,0.053783,7.576742
31,8,Directed,1961,,1,0.053783,7.576742
31,12,Directed,1965,,1,0.053783,7.576742
31,16,Directed,1969,,1,0.053783,7.576742
31,20,Directed,1973,,1,0.053783,7.576742
31,41,Directed,1993,,1,0.170875,7.301131
31,44,Directed,1996,,1,0.170875,7.301131
31,50,Directed,2002,,1,0.170875,7.301131
31,52,Directed,2004,,1,0.170875,7.301131
31,24,Directed,1977,,1,0.001109,7.0147
31,57,Directed,2009,,1,-0.109418,6.716064
31,58,Directed,2010,,1,-0.109418,6.716064
31,61,Directed,2013,,1,-0.109418,6.716064
31,62,Directed,2014,,1,-0.109418,6.716064
31,5,Directed,1958,,1,-0.04441,6.403516
31,6,Directed,1959,,1,-0.04441,6.403516
31,10,Directed,1963,,1,-0.04441,6.403516
31,14,Directed,1967,,1,-0.04441,6.403516
31,17,Directed,1970,,1,-0.04441,6.403516
31,21,Directed,1974,,1,-0.04441,6.403516
31,32,Directed,1984,,1,-0.231339,6.074909
31,36,Directed,1988,,1,-0.231339,6.074909
31,42,Directed,1994,,1,-0.231339,6.074909
31,45,Directed,1997,,1,-0.231339,6.074909
31,49,Directed,2001,,1,-0.231339,6.074909
31,54,Directed,2006,,1,-0.231339,6.074909
31,25,Directed,1978,,1,-0.121643,5.727479
31,26,Directed,1979,,1,-0.121643,5.727479
31,28,Directed,1981,,1,-0.121643,5.727479
31,3,Directed,1956,,1,-0.304961,4.960142
31,9,Directed,1962,,1,-0.304961,4.960142
31,13,Directed,1966,,1,-0.304961,4.960142
31,18,Directed,1971,,1,-0.304961,4.960142
31,22,Directed,1975,,1,-0.304961,4.960142
31,33,Directed,1985,,1,-0.495055,4.527969
31,34,Directed,1986,,1,-0.495055,4.527969
31,37,Directed,1989,,1,-0.495055,4.527969
31,38,Directed,1990,,1,-0.495055,4.527969
31,43,Directed,1995,,1,-0.495055,4.527969
31,46,Directed,1998,,1,-0.495055,4.527969
31,51,Directed,2003,,1,-0.495055,4.527969
31,53,Directed,2005,,1,-0.495055,4.527969
31,27,Directed,1980,,1,-0.896093,4.049939
31,29,Directed,1982,,1,-0.896093,4.049939
31,30,Directed,1983,,1,-0.896093,4.049939
31,59,Directed,2011,,1,-1.368367,3.50735
31,63,Directed,2015,,1,-1.368367,3.50735
31,7,Directed,1960,,1,-3.466065,2.863739
31,11,Directed,1964,,1,-3.466065,2.863739
31,15,Directed,1968,,1,-3.466065,2.863739
31,19,Directed,1972,,1,-3.466065,2.863739
31,23,Directed,1976,,1,-3.466065,2.863739
31,35,Directed,1987,,1,-7.551904,2.02497
31,39,Directed,1991,,1,-7.551904,2.02497
31,47,Directed,1999,,1,-7.551904,2.02497
31,55,Directed,2007,,1,-7.551904,2.02497
32,39,Directed,2054,,1,0.03098,7.0147
32,14,Directed,2030,,1,-0.231339,6.074909
32,15,Directed,2031,,1,-0.231339,6.074909
32,23,Directed,2039,,1,-0.231339,6.074909
32,31,Directed,2047,,1,-0.231339,6.074909
32,21,Directed,2037,,1,-0.231339,6.074908
32,27,Directed,2043,,1,-0.231339,6.074908
32,35,Directed,2050,,1,-1.441833,5.727479
32,37,Directed,2052,,1,-1.441833,5.727479
32,38,Directed,2053,,1,-1.441833,5.727479
32,41,Directed,2056,,1,-1.584,4.960142
32,43,Directed,2058,,1,-1.584,4.960142
32,45,Directed,2060,,1,-1.584,4.960142
32,47,Directed,2062,,1,-1.584,4.960142
32,50,Directed,2065,,1,-1.584,4.960142
32,51,Directed,2066,,1,-1.584,4.960142
32,54,Directed,2069,,1,-1.584,4.960142
32,55,Directed,2070,,1,-1.584,4.960142
32,60,Directed,2075,,1,-1.584,4.960142
32,61,Directed,2076,,1,-1.584,4.960142
32,62,Directed,2077,,1,-1.584,4.960142
32,63,Directed,2078,,1,-1.584,4.960142
32,10,Directed,2026,,1,-0.495055,4.527969
32,11,Directed,2027,,1,-0.495055,4.527969
32,12,Directed,2028,,1,-0.495055,4.527969
32,13,Directed,2029,,1,-0.495055,4.527969
32,17,Directed,2033,,1,-0.495055,4.527969
32,19,Directed,2035,,1,-0.495055,4.527969
32,20,Directed,2036,,1,-0.495055,4.527969
32,22,Directed,2038,,1,-0.495055,4.527969
32,25,Directed,2041,,1,-0.495055,4.527969
32,26,Directed,2042,,1,-0.495055,4.527969
32,29,Directed,2045,,1,-0.495055,4.527969
32,30,Directed,2046,,1,-0.495055,4.527969
32,33,Directed,2048,,1,-1.684181,4.049939
32,34,Directed,2049,,1,-1.684181,4.049939
32,36,Directed,2051,,1,-1.684181,4.049939
32,0,Directed,2016,,1,-1.368367,3.50735
32,1,Directed,2017,,1,-1.368367,3.50735
32,2,Directed,2018,,1,-1.368367,3.50735
32,3,Directed,2019,,1,-1.368367,3.50735
32,4,Directed,2020,,1,-1.368367,3.50735
32,5,Directed,2021,,1,-1.368367,3.50735
32,6,Directed,2022,,1,-1.368367,3.50735
32,7,Directed,2023,,1,-1.368367,3.50735
32,40,Directed,2055,,1,-2.927653,2.863739
32,42,Directed,2057,,1,-2.927653,2.863739
32,44,Directed,2059,,1,-2.927653,2.863739
32,46,Directed,2061,,1,-2.927653,2.863739
32,48,Directed,2063,,1,-2.927653,2.863739
32,49,Directed,2064,,1,-2.927653,2.863739
32,52,Directed,2067,,1,-2.927653,2.863739
32,53,Directed,2068,,1,-2.927653,2.863739
32,56,Directed,2071,,1,-2.927653,2.863739
32,57,Directed,2072,,1,-2.927653,2.863739
32,58,Directed,2073,,1,-2.927653,2.863739
32,59,Directed,2074,,1,-2.927653,2.863739
32,8,Directed,2024,,1,-7.551904,2.02497
32,16,Directed,2032,,1,-7.551904,2.02497
32,18,Directed,2034,,1,-7.551904,2.02497
32,24,Directed,2040,,1,-7.551904,2.02497
32,9,Directed,2025,,1,-7.551904,2.024969
32,28,Directed,2044,,1,-7.551904,2.024969
33,14,Directed,2093,,1,1.394329,8.349163
33,50,Directed,2128,,1,1.546154,7.576742
33,54,Directed,2132,,1,1.546154,7.576742
33,60,Directed,2138,,1,1.546154,7.576742
33,62,Directed,2140,,1,1.546154,7.576742
33,10,Directed,2089,,1,0.170875,7.301131
33,12,Directed,2091,,1,0.170875,7.301131
33,38,Directed,2116,,1,0.03098,7.0147
33,0,Directed,2079,,1,-0.109418,6.716064
33,2,Directed,2081,,1,-0.109418,6.716064
33,4,Directed,2083,,1,-0.109418,6.716064
33,6,Directed,2085,,1,-0.109418,6.716064
33,48,Directed,2126,,1,-0.946032,6.403516
33,52,Directed,2130,,1,-0.946032,6.403516
33,56,Directed,2134,,1,-0.946032,6.403516
33,58,Directed,2136,,1,-0.946032,6.403516
33,8,Directed,2087,,1,-0.231339,6.074909
33,20,Directed,2099,,1,-0.231339,6.074909
33,22,Directed,2101,,1,-0.231339,6.074909
33,26,Directed,2105,,1,-0.231339,6.074909
33,30,Directed,2109,,1,-0.231339,6.074909
33,15,Directed,2094,,1,-0.231339,6.074908
33,34,Directed,2112,,1,-1.441833,5.727479
33,36,Directed,2114,,1,-1.441833,5.727479
33,39,Directed,2117,,1,-1.441833,5.727479
33,40,Directed,2118,,1,-1.584,4.960142
33,42,Directed,2120,,1,-1.584,4.960142
33,44,Directed,2122,,1,-1.584,4.960142
33,46,Directed,2124,,1,-1.584,4.960142
33,51,Directed,2129,,1,-1.584,4.960142
33,55,Directed,2133,,1,-1.584,4.960142
33,61,Directed,2139,,1,-1.584,4.960142
33,63,Directed,2141,,1,-1.584,4.960142
33,11,Directed,2090,,1,-0.495055,4.527969
33,13,Directed,2092,,1,-0.495055,4.527969
33,16,Directed,2095,,1,-0.495055,4.527969
33,18,Directed,2097,,1,-0.495055,4.527969
33,21,Directed,2100,,1,-0.495055,4.527969
33,23,Directed,2102,,1,-0.495055,4.527969
33,24,Directed,2103,,1,-0.495055,4.527969
33,27,Directed,2106,,1,-0.495055,4.527969
33,28,Directed,2107,,1,-0.495055,4.527969
33,31,Directed,2110,,1,-0.495055,4.527969
33,32,Directed,2111,,1,-1.684181,4.049939
33,35,Directed,2113,,1,-1.684181,4.049939
33,37,Directed,2115,,1,-1.684181,4.049939
33,1,Directed,2080,,1,-1.368367,3.50735
33,3,Directed,2082,,1,-1.368367,3.50735
33,5,Directed,2084,,1,-1.368367,3.50735
33,7,Directed,2086,,1,-1.368367,3.50735
33,41,Directed,2119,,1,-2.927653,2.863739
33,43,Directed,2121,,1,-2.927653,2.863739
33,45,Directed,2123,,1,-2.927653,2.863739
33,47,Directed,2125,,1,-2.927653,2.863739
33,49,Directed,2127,,1,-2.927653,2.863739
33,53,Directed,2131,,1,-2.927653,2.863739
33,57,Directed,2135,,1,-2.927653,2.863739
33,59,Directed,2137,,1,-2.927653,2.863739
33,9,Directed,2088,,1,-7.551904,2.02497
33,17,Directed,2096,,1,-7.551904,2.02497
33,19,Directed,2098,,1,-7.551904,2.02497
33,25,Directed,2104,,1,-7.551904,2.02497
33,29,Directed,2108,,1,-7.551904,2.024969
34,21,Directed,2163,,1,1.394329,8.349163
34,41,Directed,2182,,1,1.546154,7.576742
34,45,Directed,2186,,1,1.546154,7.576742
34,60,Directed,2201,,1,1.546154,7.576742
34,61,Directed,2202,,1,1.546154,7.576742
34,17,Directed,2159,,1,0.170875,7.301131
34,20,Directed,2162,,1,0.170875,7.301131
34,37,Directed,2178,,1,0.03098,7.0147
34,0,Directed,2142,,1,-0.109418,6.716064
34,1,Directed,2143,,1,-0.109418,6.716064
34,4,Directed,2146,,1,-0.109418,6.716064
34,5,Directed,2147,,1,-0.109418,6.716064
34,40,Directed,2181,,1,-0.946032,6.403516
34,44,Directed,2185,,1,-0.946032,6.403516
34,56,Directed,2197,,1,-0.946032,6.403516
34,57,Directed,2198,,1,-0.946032,6.403516
34,12,Directed,2154,,1,-0.231339,6.074909
34,16,Directed,2158,,1,-0.231339,6.074909
34,23,Directed,2165,,1,-0.231339,6.074909
34,13,Directed,2155,,1,-0.231339,6.074908
34,25,Directed,2167,,1,-0.231339,6.074908
34,29,Directed,2171,,1,-0.231339,6.074908
34,33,Directed,2175,,1,-1.441833,5.727479
34,36,Directed,2177,,1,-1.441833,5.727479
34,39,Directed,2180,,1,-1.441833,5.727479
34,43,Directed,2184,,1,-1.584,4.960142
34,47,Directed,2188,,1,-1.584,4.960142
34,48,Directed,2189,,1,-1.584,4.960142
34,49,Directed,2190,,1,-1.584,4.960142
34,52,Directed,2193,,1,-1.584,4.960142
34,53,Directed,2194,,1,-1.584,4.960142
34,62,Directed,2203,,1,-1.584,4.960142
34,63,Directed,2204,,1,-1.584,4.960142
34,8,Directed,2150,,1,-0.495055,4.527969
34,9,Directed,2151,,1,-0.495055,4.527969
34,14,Directed,2156,,1,-0.495055,4.527969
34,15,Directed,2157,,1,-0.495055,4.527969
34,19,Directed,2161,,1,-0.495055,4.527969
34,22,Directed,2164,,1,-0.495055,4.527969
34,24,Directed,2166,,1,-0.495055,4.527969
34,27,Directed,2169,,1,-0.495055,4.527969
34,28,Directed,2170,,1,-0.495055,4.527969
34,31,Directed,2173,,1,-0.495055,4.527969
34,32,Directed,2174,,1,-1.684181,4.049939
34,35,Directed,2176,,1,-1.684181,4.049939
34,38,Directed,2179,,1,-1.684181,4.049939
34,2,Directed,2144,,1,-1.368367,3.50735
34,3,Directed,2145,,1,-1.368367,3.50735
34,6,Directed,2148,,1,-1.368367,3.50735
34,7,Directed,2149,,1,-1.368367,3.50735
34,42,Directed,2183,,1,-2.927653,2.863739
34,46,Directed,2187,,1,-2.927653,2.863739
34,50,Directed,2191,,1,-2.927653,2.863739
34,51,Directed,2192,,1,-2.927653,2.863739
34,54,Directed,2195,,1,-2.927653,2.863739
34,55,Directed,2196,,1,-2.927653,2.863739
34,58,Directed,2199,,1,-2.927653,2.863739
34,59,Directed,2200,,1,-2.927653,2.863739
34,10,Directed,2152,,1,-7.551904,2.02497
34,18,Directed,2160,,1,-7.551904,2.02497
34,26,Directed,2168,,1,-7.551904,2.02497
34,30,Directed,2172,,1,-7.551904,2.02497
34,11,Directed,2153,,1,-7.551904,2.024969
35,60,Directed,2264,,1,13.288234,9.497949
35,0,Directed,2205,,1,2.384348,8.826637
35,4,Directed,2209,,1,2.384348,8.826637
35,56,Directed,2260,,1,6.274726,8.591218
35,12,Directed,2217,,1,1.394329,8.349163
35,20,Directed,2225,,1,1.394329,8.349163
35,40,Directed,2244,,1,1.546154,7.576742
35,44,Directed,2248,,1,1.546154,7.576742
35,48,Directed,2252,,1,1.546154,7.576742
35,52,Directed,2256,,1,1.546154,7.576742
35,61,Directed,2265,,1,1.546154,7.576742
35,62,Directed,2266,,1,1.546154,7.576742
35,8,Directed,2213,,1,0.170875,7.301131
35,14,Directed,2219,,1,0.170875,7.301131
35,16,Directed,2221,,1,0.170875,7.301131
35,21,Directed,2226,,1,0.170875,7.301131
35,36,Directed,2240,,1,0.03098,7.0147
35,1,Directed,2206,,1,-0.109418,6.716064
35,2,Directed,2207,,1,-0.109418,6.716064
35,5,Directed,2210,,1,-0.109418,6.716064
35,6,Directed,2211,,1,-0.109418,6.716064
35,41,Directed,2245,,1,-0.946032,6.403516
35,45,Directed,2249,,1,-0.946032,6.403516
35,50,Directed,2254,,1,-0.946032,6.403516
35,54,Directed,2258,,1,-0.946032,6.403516
35,57,Directed,2261,,1,-0.946032,6.403516
35,58,Directed,2262,,1,-0.946032,6.403516
35,10,Directed,2215,,1,-0.231339,6.074909
35,13,Directed,2218,,1,-0.231339,6.074909
35,17,Directed,2222,,1,-0.231339,6.074909
35,22,Directed,2227,,1,-0.231339,6.074909
35,24,Directed,2229,,1,-0.231339,6.074909
35,28,Directed,2233,,1,-0.231339,6.074908
35,32,Directed,2237,,1,-1.441833,5.727479
35,37,Directed,2241,,1,-1.441833,5.727479
35,38,Directed,2242,,1,-1.441833,5.727479
35,42,Directed,2246,,1,-1.584,4.960142
35,46,Directed,2250,,1,-1.584,4.960142
35,49,Directed,2253,,1,-1.584,4.960142
35,53,Directed,2257,,1,-1.584,4.960142
35,63,Directed,2267,,1,-1.584,4.960142
35,9,Directed,2214,,1,-0.495055,4.527969
35,15,Directed,2220,,1,-0.495055,4.527969
35,18,Directed,2223,,1,-0.495055,4.527969
35,23,Directed,2228,,1,-0.495055,4.527969
35,25,Directed,2230,,1,-0.495055,4.527969
35,26,Directed,2231,,1,-0.495055,4.527969
35,29,Directed,2234,,1,-0.495055,4.527969
35,30,Directed,2235,,1,-0.495055,4.527969
35,33,Directed,2238,,1,-1.684181,4.049939
35,34,Directed,2239,,1,-1.684181,4.049939
35,39,Directed,2243,,1,-1.684181,4.049939
35,3,Directed,2208,,1,-1.368367,3.50735
35,7,Directed,2212,,1,-1.368367,3.50735
35,43,Directed,2247,,1,-2.927653,2.863739
35,47,Directed,2251,,1,-2.927653,2.863739
35,51,Directed,2255,,1,-2.927653,2.863739
35,55,Directed,2259,,1,-2.927653,2.863739
35,59,Directed,2263,,1,-2.927653,2.863739
35,11,Directed,2216,,1,-7.551904,2.02497
35,19,Directed,2224,,1,-7.551904,2.02497
35,27,Directed,2232,,1,-7.551904,2.02497
35,31,Directed,2236,,1,-7.551904,2.02497
36,27,Directed,2295,,1,1.394329,8.349163
36,41,Directed,2308,,1,1.546154,7.576742
36,43,Directed,2310,,1,1.546154,7.576742
36,50,Directed,2317,,1,1.546154,7.576742
36,51,Directed,2318,,1,1.546154,7.576742
36,25,Directed,2293,,1,0.170875,7.301131
36,26,Directed,2294,,1,0.170875,7.301131
36,35,Directed,2303,,1,0.03098,7.0147
36,0,Directed,2268,,1,-0.109418,6.716064
36,1,Directed,2269,,1,-0.109418,6.716064
36,2,Directed,2270,,1,-0.109418,6.716064
36,3,Directed,2271,,1,-0.109418,6.716064
36,40,Directed,2307,,1,-0.946032,6.403516
36,42,Directed,2309,,1,-0.946032,6.403516
36,48,Directed,2315,,1,-0.946032,6.403516
36,49,Directed,2316,,1,-0.946032,6.403516
36,10,Directed,2278,,1,-0.231339,6.074909
36,17,Directed,2285,,1,-0.231339,6.074909
36,24,Directed,2292,,1,-0.231339,6.074909
36,31,Directed,2299,,1,-0.231339,6.074909
